Date,Open,High,Low,Close,Volume
27-Jul-10,260.87,264.80,260.30,264.08,20884663
26-Jul-10,260.00,260.10,257.71,259.28,15019636
23-Jul-10,257.09,260.38,256.28,259.94,19049523
22-Jul-10,257.68,260.00,255.31,259.02,23047046
21-Jul-10,265.09,265.15,254.00,254.24,42345346
20-Jul-10,242.90,252.90,240.01,251.89,38391073
19-Jul-10,249.88,249.88,239.60,245.58,36589212
16-Jul-10,253.18,254.97,248.41,249.90,37137768
15-Jul-10,248.23,256.97,247.30,251.45,29459407
14-Jul-10,249.38,255.80,249.00,252.73,29006112
13-Jul-10,256.32,256.40,246.43,251.80,42534094
12-Jul-10,258.53,261.85,254.86,257.28,20102748
9-Jul-10,256.89,259.90,255.16,259.62,15484791
8-Jul-10,262.48,262.90,254.89,258.09,26362523
7-Jul-10,250.49,258.77,249.75,258.66,23377116
6-Jul-10,251.00,252.80,246.16,248.63,21972668
5-Jul-10,246.94,246.94,246.94,246.94,0
2-Jul-10,250.49,250.93,243.20,246.94,24803483
1-Jul-10,254.30,254.80,243.22,248.48,36534020
30-Jun-10,256.71,257.97,250.01,251.53,26409580
29-Jun-10,264.12,264.39,254.30,256.17,40476590
28-Jun-10,266.93,269.75,264.52,268.30,20908322
25-Jun-10,270.06,270.27,265.81,266.70,19640753
24-Jun-10,271.00,273.20,268.10,269.00,25540402
23-Jun-10,274.58,274.66,267.90,270.97,27444819
22-Jun-10,272.16,275.97,271.50,273.85,25616428
21-Jun-10,277.69,279.01,268.73,270.17,27731779
18-Jun-10,272.25,275.00,271.42,274.07,28022135
17-Jun-10,270.60,272.90,269.50,271.87,31195033
16-Jun-10,261.10,267.75,260.63,267.25,27988910
15-Jun-10,255.64,259.85,255.50,259.69,20895471
14-Jun-10,255.96,259.15,254.01,254.28,21534300
11-Jun-10,248.22,253.86,247.37,253.51,19491412
10-Jun-10,244.84,250.98,242.20,250.51,27726991
9-Jun-10,251.47,251.90,242.49,243.20,30522453
8-Jun-10,253.24,253.80,245.65,249.33,35741717
7-Jun-10,258.29,259.15,250.55,250.94,31677934
4-Jun-10,258.21,261.90,254.63,255.96,27087206
3-Jun-10,265.18,265.55,260.41,263.12,23219902
2-Jun-10,264.54,264.80,260.34,263.95,24590932
1-Jun-10,259.69,265.94,258.96,260.83,31302626
31-May-10,256.88,256.88,256.88,256.88,0
28-May-10,259.39,259.40,253.35,256.88,29129031
27-May-10,250.60,253.89,249.11,253.35,23796477
26-May-10,250.08,252.13,243.75,244.11,30380592
25-May-10,239.35,246.76,237.16,245.22,37429051
24-May-10,247.28,250.90,246.26,246.76,26937337
21-May-10,232.82,244.50,231.35,242.32,43710965
20-May-10,241.88,243.85,236.21,237.76,45818391
19-May-10,249.50,252.92,244.85,248.34,36633058
18-May-10,256.98,258.55,250.26,252.36,27952708
17-May-10,254.70,256.18,247.71,254.22,27244036
14-May-10,255.16,256.48,249.50,253.82,27120051
13-May-10,263.22,265.00,256.40,258.36,21418218
12-May-10,259.24,263.13,258.70,262.09,23312425
11-May-10,251.84,259.89,250.50,256.52,30228032
10-May-10,250.25,254.65,248.53,253.99,35153744
7-May-10,243.71,246.57,225.21,235.86,59857756
6-May-10,253.83,258.25,199.25,246.25,45923556
5-May-10,253.03,258.14,248.73,255.98,31539398
4-May-10,263.03,263.29,256.75,258.68,25850690
3-May-10,263.84,267.88,262.88,266.35,16226433
30-Apr-10,269.31,270.57,261.00,261.09,19373668
29-Apr-10,263.02,270.00,262.01,268.64,19958535
28-Apr-10,263.25,264.00,256.41,261.60,27085710
27-Apr-10,267.27,267.84,260.52,262.04,25333632
26-Apr-10,271.88,272.46,268.19,269.50,17109573
23-Apr-10,267.99,272.18,267.00,270.83,28462622
22-Apr-10,258.24,266.75,256.20,266.47,28336545
21-Apr-10,258.80,260.25,255.73,259.22,35085400
20-Apr-10,248.54,249.25,242.96,244.59,26368711
19-Apr-10,247.03,247.89,241.77,247.07,20247213
16-Apr-10,248.57,251.14,244.55,247.40,26805138
15-Apr-10,245.78,249.03,245.51,248.92,13456560
14-Apr-10,245.28,245.81,244.07,245.69,14431222
13-Apr-10,241.86,242.80,241.11,242.43,10936075
12-Apr-10,242.20,243.07,241.81,242.29,11900548
9-Apr-10,241.43,241.89,240.46,241.79,11935092
8-Apr-10,240.44,241.54,238.04,239.95,20463803
7-Apr-10,239.72,241.92,238.66,240.60,22446433
6-Apr-10,238.20,240.24,237.00,239.54,15964884
5-Apr-10,234.98,238.51,234.77,238.49,24446617
2-Apr-10,235.97,235.97,235.97,235.97,0
1-Apr-10,237.49,238.73,232.75,235.97,21540857
31-Mar-10,235.49,236.61,234.46,235.00,15380651
30-Mar-10,236.60,237.48,234.25,235.84,18832475
29-Mar-10,233.00,233.87,231.62,232.39,19312255
26-Mar-10,228.95,231.95,228.55,230.90,22888305
25-Mar-10,230.92,230.97,226.25,226.65,19402382
24-Mar-10,227.64,230.20,227.51,229.37,21367176
23-Mar-10,225.64,228.78,224.10,228.36,21515311
22-Mar-10,220.47,226.00,220.15,224.75,16300662
19-Mar-10,224.79,225.24,221.23,222.25,19980164
18-Mar-10,224.10,225.00,222.61,224.65,12218159
17-Mar-10,224.90,226.45,223.27,224.12,16105571
16-Mar-10,224.18,224.98,222.51,224.45,15960948
15-Mar-10,225.38,225.50,220.25,223.84,17625013
12-Mar-10,227.37,227.73,225.75,226.60,14868660
11-Mar-10,223.91,225.50,223.32,225.50,14489234
10-Mar-10,223.83,225.48,223.20,224.84,21293449
9-Mar-10,218.31,225.00,217.89,223.02,32866380
8-Mar-10,220.01,220.09,218.25,219.08,15353177
5-Mar-10,214.94,219.70,214.63,218.95,32129229
4-Mar-10,209.28,210.92,208.63,210.71,13072848
3-Mar-10,208.94,209.87,207.94,209.33,13294242
2-Mar-10,209.93,210.83,207.74,208.85,20233736
1-Mar-10,205.75,209.50,205.45,208.99,19646169
26-Feb-10,202.38,205.17,202.00,204.62,18123580
25-Feb-10,197.38,202.86,196.89,202.00,23764153
24-Feb-10,198.23,201.44,197.84,200.66,16448768
23-Feb-10,200.00,201.33,195.71,197.06,20546889
22-Feb-10,202.34,202.50,199.19,200.42,13958024
19-Feb-10,201.86,203.20,201.11,201.67,14847638
18-Feb-10,201.63,203.89,200.92,202.93,15100873
17-Feb-10,204.19,204.31,200.86,202.55,15585530
16-Feb-10,201.94,203.69,201.52,203.40,19426823
15-Feb-10,200.38,200.38,200.38,200.38,0
12-Feb-10,198.11,201.64,195.50,200.38,23409558
11-Feb-10,194.88,199.75,194.06,198.67,19655129
10-Feb-10,195.89,196.60,194.26,195.12,13227174
9-Feb-10,196.42,197.50,194.75,196.19,22603004
8-Feb-10,195.69,197.88,194.00,194.12,17081017
5-Feb-10,192.62,196.00,190.85,195.46,30368050
4-Feb-10,196.73,198.37,191.57,192.05,27058966
3-Feb-10,195.17,200.20,194.42,199.23,21975967
2-Feb-10,195.91,196.32,193.38,195.86,24940759
1-Feb-10,192.37,196.00,191.30,194.73,26781203
29-Jan-10,201.08,202.20,190.25,192.06,44498255
28-Jan-10,204.93,205.50,198.70,199.29,41910768
27-Jan-10,206.85,210.58,199.53,207.88,61520290
26-Jan-10,205.95,213.71,202.58,205.94,66682498
25-Jan-10,202.51,204.70,200.19,203.08,38060686
22-Jan-10,206.78,207.50,197.16,197.75,31491696
21-Jan-10,212.08,213.31,207.21,208.07,21719795
20-Jan-10,214.91,215.55,209.50,211.72,21862556
19-Jan-10,208.33,215.19,207.24,215.04,26071660
18-Jan-10,205.93,205.93,205.93,205.93,0
15-Jan-10,210.93,211.60,205.87,205.93,21226295
14-Jan-10,210.11,210.46,209.02,209.43,15469773
13-Jan-10,207.87,210.93,204.10,210.65,21638905
12-Jan-10,209.19,209.77,206.42,207.72,21230682
11-Jan-10,212.80,213.00,208.45,210.11,16508195
8-Jan-10,210.30,212.00,209.06,211.98,15995583
7-Jan-10,211.75,212.00,209.05,210.58,17040332
6-Jan-10,214.38,215.23,210.75,210.97,19719942
5-Jan-10,214.60,215.59,213.25,214.38,21496572
4-Jan-10,213.43,214.50,212.38,214.01,17633150
1-Jan-10,210.73,210.73,210.73,210.73,0
31-Dec-09,213.13,213.35,210.56,210.73,12586097
30-Dec-09,208.83,212.00,208.31,211.64,14717244
29-Dec-09,212.63,212.72,208.73,209.10,15900153
28-Dec-09,211.72,213.95,209.61,211.61,23020150
25-Dec-09,209.04,209.04,209.04,209.04,0
24-Dec-09,203.55,209.35,203.35,209.04,17888855
23-Dec-09,201.25,202.38,200.81,202.10,12340141
22-Dec-09,199.44,200.85,198.66,200.36,12482649
21-Dec-09,196.05,199.75,195.67,198.23,21870444
18-Dec-09,193.17,195.50,192.60,195.43,21741788
17-Dec-09,194.26,195.00,191.00,191.86,13887008
16-Dec-09,195.10,196.50,194.55,195.03,12611382
15-Dec-09,195.83,197.51,193.27,194.17,14989779
14-Dec-09,195.37,197.43,192.56,196.98,17706732
11-Dec-09,197.78,198.00,193.43,194.67,15349054
10-Dec-09,199.50,199.70,196.12,196.43,17488165
9-Dec-09,191.28,198.16,190.31,197.80,24456455
8-Dec-09,189.36,192.35,188.70,189.87,24657040
7-Dec-09,193.32,193.77,188.68,188.95,25527094
4-Dec-09,199.70,199.88,190.28,193.32,29539524
3-Dec-09,197.42,198.98,196.27,196.48,16025654
2-Dec-09,198.96,201.42,195.75,196.23,25544958
1-Dec-09,202.24,202.77,196.83,196.97,16634369
30-Nov-09,201.11,201.68,198.77,199.91,15173418
27-Nov-09,199.22,202.96,198.37,200.59,10544892
26-Nov-09,204.19,204.19,204.19,204.19,0
25-Nov-09,205.40,205.65,203.76,204.19,10237473
24-Nov-09,205.33,205.88,202.90,204.44,11372742
23-Nov-09,203.00,206.00,202.95,205.88,16970533
20-Nov-09,199.15,200.39,197.76,199.92,14531795
19-Nov-09,204.61,204.61,199.80,200.51,19368789
18-Nov-09,206.54,207.00,204.00,205.96,13368552
17-Nov-09,206.08,207.44,205.00,207.00,14161152
16-Nov-09,205.48,208.00,205.01,206.63,17328717
13-Nov-09,202.87,204.83,202.07,204.45,12261823
12-Nov-09,203.14,204.87,201.43,201.99,12996979
11-Nov-09,204.56,205.00,201.83,203.25,15859930
10-Nov-09,201.02,204.98,201.01,202.98,14328340
9-Nov-09,196.94,201.90,196.26,201.46,18887669
6-Nov-09,192.51,195.19,192.40,194.34,10543909
5-Nov-09,192.40,195.00,191.82,194.03,13747257
4-Nov-09,190.73,193.85,190.23,190.81,17419357
3-Nov-09,187.85,189.52,185.92,188.75,18662202
2-Nov-09,189.80,192.88,185.57,189.31,24271033
30-Oct-09,196.06,196.80,186.07,188.50,25625842
29-Oct-09,195.00,196.81,192.14,196.35,20371723
28-Oct-09,197.71,198.02,191.10,192.40,29228031
27-Oct-09,201.66,202.81,196.45,197.37,27019639
26-Oct-09,203.67,206.75,200.10,202.48,17297769
23-Oct-09,205.70,205.80,203.23,203.94,15028062
22-Oct-09,204.70,207.85,202.51,205.20,28263975
21-Oct-09,199.52,208.71,199.23,204.92,42633075
20-Oct-09,200.60,201.75,197.85,198.76,40751402
19-Oct-09,187.85,190.00,185.55,189.86,33651048
16-Oct-09,189.35,190.36,187.84,188.05,15408027
15-Oct-09,189.63,190.92,189.53,190.56,13341246
14-Oct-09,192.25,192.32,190.23,191.29,13420377
13-Oct-09,190.63,191.17,189.70,190.02,12429226
12-Oct-09,191.02,191.51,189.64,190.81,10291108
9-Oct-09,188.97,190.70,188.62,190.47,10478335
8-Oct-09,190.66,191.45,188.89,189.27,15650328
7-Oct-09,189.76,190.55,189.03,190.25,16630987
6-Oct-09,187.74,190.01,187.30,190.01,21610125
5-Oct-09,186.20,186.86,184.27,186.02,15111866
2-Oct-09,181.41,185.94,181.35,184.90,19765524
1-Oct-09,185.35,186.22,180.70,180.86,18739677
30-Sep-09,186.13,186.45,182.61,185.35,19270805
29-Sep-09,186.73,187.40,184.31,185.38,12335197
28-Sep-09,183.87,186.68,183.33,186.15,12058857
25-Sep-09,182.01,185.50,181.44,182.37,15910266
24-Sep-09,187.20,187.70,182.77,183.82,19674213
23-Sep-09,185.40,188.90,185.03,185.50,21109053
22-Sep-09,185.19,185.38,182.85,184.48,12748713
